uniprot,series,has_smiles_hit,smiles_hit_num,smiles_hit_rate,smiles_hit_fraction,has_scaffold_hit,scaffold_hit_rate,scaffold_hit_fraction,normalized_affinity_sum,max_normalized_affinity,normalized_affinity_count_>=_0.5,normalized_affinity_count_>=_0.8,normalized_affinity_count_>=_0.9,normalized_affinity_count_>=_0.95,normalized_affinity_count_>=_0.99,max_normalized_affinity_count_>=_0.5,max_normalized_affinity_count_>=_0.8,max_normalized_affinity_count_>=_0.9,max_normalized_affinity_count_>=_0.95,max_normalized_affinity_count_>=_0.99
Q9H2K2,Sries51129,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P08254,Sries5114,False,0,0.0,0.0,True,0.05,0.038461538461538464,0.0,,0,0,0,0,0,0,0,0,0,0
P08254,Sries5116,False,0,0.0,0.0,True,0.055,0.047619047619047616,0.0,,0,0,0,0,0,0,0,0,0,0
P08254,Sries5140,False,0,0.0,0.0,True,0.38,0.05,0.0,,0,0,0,0,0,0,0,0,0,0
Q86WV6,Sries51406,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P08254,Sries5142,False,0,0.0,0.0,True,0.22,0.05,0.0,,0,0,0,0,0,0,0,0,0,0
P00918,Sries51696,False,0,0.0,0.0,True,0.33,0.06666666666666667,0.0,,0,0,0,0,0,0,0,0,0,0
P14902,Sries51808,False,0,0.0,0.0,True,0.07,0.3333333333333333,0.0,,0,0,0,0,0,0,0,0,0,0
Q13627,Sries52023,False,0,0.0,0.0,True,0.06,1.0,0.0,,0,0,0,0,0,0,0,0,0,0
P29476,Sries52086,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
O60885,Sries52102,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P51449,Sries52198,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q07820,Sries52466,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
O60885,Sries52475,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q6PL18,Sries52558,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
O75874,Sries52575,False,0,0.0,0.0,True,0.005,0.2,0.0,,0,0,0,0,0,0,0,0,0,0
P14902,Sries52752,True,1,0.005,0.02,True,0.105,0.04,0.0451548347389922,0.0451548347389922,0,0,0,0,0,False,False,False,False,False
Q14145,Sries52768,False,0,0.0,0.0,True,0.45,0.25,0.0,,0,0,0,0,0,0,0,0,0,0
P07550,Sries53141,False,0,0.0,0.0,True,0.115,0.07692307692307693,0.0,,0,0,0,0,0,0,0,0,0,0
Q07820,Sries53436,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q07820,Sries53547,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P06276,Sries53590,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P29476,Sries53990,False,0,0.0,0.0,True,0.125,0.2,0.0,,0,0,0,0,0,0,0,0,0,0
P07550,Sries54011,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P53350,Sries54284,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00749,Sries54306,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q8TEK3,Sries54355,False,0,0.0,0.0,True,0.01,0.3333333333333333,0.0,,0,0,0,0,0,0,0,0,0,0
Q8TEK3,Sries54356,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P10275,Sries54384,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q06124,Sries54444,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00519,Sries54453,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P14416,Sries54536,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P48736,Sries54548,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P05979,Sries54767,False,0,0.0,0.0,True,0.34,1.0,0.0,,0,0,0,0,0,0,0,0,0,0
P28482,Sries54905,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00338,Sries55141,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q06124,Sries55164,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P22303,Sries55259,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P08581,Sries55422,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q8TEK3,Sries55525,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P45452,Sries5570,True,2,0.01,0.04081632653061224,True,0.08,0.10526315789473684,1.1040330950148567,0.8612932285868583,1,1,0,0,0,True,True,False,False,False
P43405,Sries55723,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q14145,Sries55726,False,0,0.0,0.0,True,0.055,0.25,0.0,,0,0,0,0,0,0,0,0,0,0
Q9H2K2,Sries56089,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q15910,Sries56106,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P42330,Sries56274,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q92769,Sries56300,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P03951,Sries56306,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q14145,Sries56468,False,0,0.0,0.0,True,0.055,0.2,0.0,,0,0,0,0,0,0,0,0,0,0
P52333,Sries56563,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P23458,Sries56593,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
O60674,Sries56594,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q02750,Sries5660,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q92769,Sries56686,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P48736,Sries56719,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00338,Sries56745,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q14145,Sries56748,False,0,0.0,0.0,True,0.01,0.125,0.0,,0,0,0,0,0,0,0,0,0,0
Q16539,Sries5676,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P03372,Sries56886,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P10275,Sries56902,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
O94925,Sries56905,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P14902,Sries57171,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P53350,Sries57193,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q92769,Sries57339,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P14902,Sries57348,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P14174,Sries57446,True,2,0.01,0.2,True,0.21,0.5,1.4061234268127203,0.7839861464605625,2,0,0,0,0,True,False,False,False,False
Q96RI1,Sries57455,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P34913,Sries57471,False,0,0.0,0.0,True,0.215,0.07142857142857142,0.0,,0,0,0,0,0,0,0,0,0,0
P62942,Sries5753,False,0,0.0,0.0,True,0.005,0.14285714285714285,0.0,,0,0,0,0,0,0,0,0,0,0
Q9UM73,Sries57547,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P07900,Sries57593,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P49841,Sries57732,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
O60674,Sries58103,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P04150,Sries58217,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q15910,Sries58690,True,2,0.01,0.16666666666666666,True,0.08,0.5,1.6296329427979244,1.0,2,1,1,1,1,True,True,True,True,True
P68400,Sries58749,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P29597,Sries58925,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P08183,Sries58996,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q13627,Sries59049,False,0,0.0,0.0,True,0.01,0.05,0.0,,0,0,0,0,0,0,0,0,0,0
P00338,Sries59320,True,1,0.005,0.02631578947368421,True,0.11,0.04,0.46040787738957034,0.46040787738957034,0,0,0,0,0,False,False,False,False,False
Q08499,Sries59365,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P14416,Sries59433,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P06276,Sries59451,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q6PL18,Sries59653,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P08183,Sries59690,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q05397,Sries59918,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P51449,Sries59971,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q08499,Sries59980,True,1,0.005,0.05555555555555555,True,0.07,0.5,0.03403932335880836,0.03403932335880836,0,0,0,0,0,False,False,False,False,False
Q15910,Sries59985,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P19793,Sries60098,False,0,0.0,0.0,True,0.015,0.5,0.0,,0,0,0,0,0,0,0,0,0,0
P35968,Sries60300,False,0,0.0,0.0,True,0.025,0.1111111111111111,0.0,,0,0,0,0,0,0,0,0,0,0
P15056,Sries60302,False,0,0.0,0.0,True,0.025,0.1111111111111111,0.0,,0,0,0,0,0,0,0,0,0,0
P31645,Sries60332,False,0,0.0,0.0,True,0.05,0.5,0.0,,0,0,0,0,0,0,0,0,0,0
P14902,Sries60338,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q06187,Sries60354,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P03372,Sries60551,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q07869,Sries60576,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q86WV6,Sries60688,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q15910,Sries60751,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q86WV6,Sries60765,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q16539,Sries60909,False,0,0.0,0.0,True,0.12,0.06666666666666667,0.0,,0,0,0,0,0,0,0,0,0,0
Q13627,Sries60914,False,0,0.0,0.0,True,0.11,0.125,0.0,,0,0,0,0,0,0,0,0,0,0
P00915,Sries60966,False,0,0.0,0.0,True,0.255,0.2,0.0,,0,0,0,0,0,0,0,0,0,0
Q03181,Sries60992,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q14145,Sries61012,False,0,0.0,0.0,True,0.025,0.047619047619047616,0.0,,0,0,0,0,0,0,0,0,0,0
Q6PL18,Sries61027,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P06276,Sries61372,False,0,0.0,0.0,True,0.04,0.5,0.0,,0,0,0,0,0,0,0,0,0,0
Q06187,Sries61544,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P08581,Sries61644,True,1,0.005,0.02127659574468085,True,0.175,0.045454545454545456,0.019228454177912017,0.019228454177912017,0,0,0,0,0,False,False,False,False,False
Q9NWZ3,Sries61746,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q06124,Sries62283,True,1,0.005,0.1,True,0.02,0.16666666666666666,0.30235605480396194,0.30235605480396194,0,0,0,0,0,False,False,False,False,False
Q9NWZ3,Sries62365,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P22303,Sries62369,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q13627,Sries62545,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P29597,Sries62740,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P31645,Sries62904,True,3,0.015,0.25,True,0.17,0.3333333333333333,1.0795030484984245,0.6317707214809664,1,0,0,0,0,True,False,False,False,False
Q02127,Sries63042,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q06124,Sries63286,True,1,0.005,0.037037037037037035,True,0.025,0.1111111111111111,0.38471785677613235,0.38471785677613235,0,0,0,0,0,False,False,False,False,False
P55055,Sries63387,False,0,0.0,0.0,True,0.195,0.16666666666666666,0.0,,0,0,0,0,0,0,0,0,0,0
P42336,Sries63623,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P48736,Sries63650,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q92793,Sries63678,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q86WV6,Sries63822,False,0,0.0,0.0,True,0.11,0.2,0.0,,0,0,0,0,0,0,0,0,0,0
Q86WV6,Sries63836,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P41143,Sries6387,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P29274,Sries63882,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P31749,Sries64009,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P41143,Sries6414,False,0,0.0,0.0,True,0.01,0.2,0.0,,0,0,0,0,0,0,0,0,0,0
P41143,Sries6427,False,0,0.0,0.0,True,0.01,0.2,0.0,,0,0,0,0,0,0,0,0,0,0
P41143,Sries6587,False,0,0.0,0.0,True,0.005,0.5,0.0,,0,0,0,0,0,0,0,0,0,0
P37231,Sries6923,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P22303,Sries695,True,1,0.005,0.045454545454545456,True,0.07,0.5,0.0,0.0,0,0,0,0,0,False,False,False,False,False
Q07343,Sries6994,False,0,0.0,0.0,True,0.11,0.16666666666666666,0.0,,0,0,0,0,0,0,0,0,0,0
Q07343,Sries7139,True,1,0.005,0.030303030303030304,True,0.08,0.08333333333333333,0.0,0.0,0,0,0,0,0,False,False,False,False,False
P05979,Sries7461,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P05979,Sries7463,False,0,0.0,0.0,True,0.05,0.3333333333333333,0.0,,0,0,0,0,0,0,0,0,0,0
P22303,Sries754,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P10826,Sries8214,False,0,0.0,0.0,True,0.005,0.3333333333333333,0.0,,0,0,0,0,0,0,0,0,0,0
P10826,Sries8217,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P10826,Sries8222,False,0,0.0,0.0,True,0.1,0.08333333333333333,0.0,,0,0,0,0,0,0,0,0,0,0
P10826,Sries8330,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P10826,Sries8335,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P19793,Sries8500,False,0,0.0,0.0,True,0.135,1.0,0.0,,0,0,0,0,0,0,0,0,0,0
P19793,Sries8576,False,0,0.0,0.0,True,0.435,0.14285714285714285,0.0,,0,0,0,0,0,0,0,0,0,0
P19793,Sries8579,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P31645,Sries8696,True,1,0.005,0.043478260869565216,True,0.11,0.3333333333333333,0.6206680929611761,0.6206680929611761,1,0,0,0,0,True,False,False,False,False
P00734,Sries9308,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00734,Sries9491,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00749,Sries9935,False,0,0.0,0.0,True,0.08,0.5,0.0,,0,0,0,0,0,0,0,0,0,0
